objectID,event_order,event_type,event_date,actor_or_institution,location,description,source_url,source_type,confidence_level,researcher,last_reviewed_date,description_es,description_en
bm:W_1848-1104-1,2,excavation,antes de 1848,Sir Austen Henry Layard,"Nimrud, Mesopotamia otomana (actual Irak)","Hallado por Austen Henry Layard durante sus excavaciones en Nimrud, financiadas por el Museo Britanico bajo permiso del gobierno otomano.",https://www.britishmuseum.org/collection/object/W_1848-1104-1,museum_record,medium,Claude (fuente: britishmuseum.org),2026-08-16,"Hallado por Austen Henry Layard durante sus excavaciones en Nimrud, financiadas por el Museo Britanico bajo permiso del gobierno otomano.","Found by Austen Henry Layard during his excavations at Nimrud, funded by the British Museum under permit from the Ottoman government."
bm:W_1848-1104-1,3,acquisition,1848,Museo Britanico,"Londres, Reino Unido",Ingreso a la coleccion del Museo Britanico en 1848.,https://www.britishmuseum.org/collection/object/W_1848-1104-1,museum_record,high,Claude (fuente: britishmuseum.org),2026-08-16,Ingreso a la coleccion del Museo Britanico en 1848.,Entered the British Museum's collection in 1848.
bm:W_1880-0617-1941,1,creation,539 BCE (despues de la conquista de Babilonia),,"Babilonia, Mesopotamia (actual Irak)","Cilindro de arcilla con inscripcion real de Ciro el Grande tras la conquista de Babilonia, enterrado en los cimientos de la muralla de la ciudad.",https://www.britishmuseum.org/collection/object/W_1880-0617-1941,museum_record,high,Claude (fuente: britishmuseum.org),2026-08-16,"Cilindro de arcilla con inscripcion real de Ciro el Grande tras la conquista de Babilonia, enterrado en los cimientos de la muralla de la ciudad.","Clay cylinder with a royal inscription of Cyrus the Great following the conquest of Babylon, buried in the foundations of the city wall."
bm:W_1880-0617-1941,2,excavation,antes de 1880,Hormuzd Rassam,"Amran (Babilonia), Mesopotamia otomana (actual Irak)","Hallado en varios fragmentos por Hormuzd Rassam, arqueologo de origen asirio que dirigio excavaciones en Mesopotamia para el Museo Britanico bajo permiso del gobierno otomano.",https://www.britishmuseum.org/collection/object/W_1880-0617-1941,museum_record,medium,Claude (fuente: britishmuseum.org),2026-08-16,"Hallado en varios fragmentos por Hormuzd Rassam, arqueologo de origen asirio que dirigio excavaciones en Mesopotamia para el Museo Britanico bajo permiso del gobierno otomano.","Found in several fragments by Hormuzd Rassam, an archaeologist of Assyrian origin who led excavations in Mesopotamia for the British Museum under permit from the Ottoman government."
bm:W_1880-0617-1941,3,acquisition,1880,Museo Britanico,"Londres, Reino Unido",Ingreso a la coleccion del Museo Britanico en 1880.,https://www.britishmuseum.org/collection/object/W_1880-0617-1941,museum_record,high,Claude (fuente: britishmuseum.org),2026-08-16,Ingreso a la coleccion del Museo Britanico en 1880.,Entered the British Museum's collection in 1880.
bm:E_Af1898-0115-27,1,creation,siglos XVI-XVII,,Ciudad de Benin (actual Nigeria),"Placa de laton fundida a la cera perdida, parte de la decoracion del palacio del Oba (rey) de Benin; representa al Oba de pie flanqueado por dos asistentes.",https://www.britishmuseum.org/collection/object/E_Af1898-0115-27,museum_record,high,Claude (fuente: britishmuseum.org),2026-08-16,"Placa de laton fundida a la cera perdida, parte de la decoracion del palacio del Oba (rey) de Benin; representa al Oba de pie flanqueado por dos asistentes.","Brass plaque cast using the lost-wax technique, part of the decoration of the Oba (king) of Benin's palace; depicts the Oba standing, flanked by two attendants."
bm:E_Af1898-0115-27,2,transfer,1897,Expedicion Punitiva Britanica,Ciudad de Benin (actual Nigeria),"Retirada del palacio del Oba durante la Expedicion Punitiva Britanica de 1897, que incendio la ciudad y depuso al Oba Ovonramwen -- el propio Museo Britanico senala en su ficha que 'en los anios previos a la expedicion britanica, la influencia real en Benin estaba cada vez mas amenazada.'",https://www.britishmuseum.org/collection/object/E_Af1898-0115-27,museum_record,high,Claude (fuente: britishmuseum.org),2026-08-16,"Retirada del palacio del Oba durante la Expedicion Punitiva Britanica de 1897, que incendio la ciudad y depuso al Oba Ovonramwen -- el propio Museo Britanico senala en su ficha que 'en los anios previos a la expedicion britanica, la influencia real en Benin estaba cada vez mas amenazada.'","Removed from the Oba's palace during the British Punitive Expedition of 1897, which burned the city and deposed Oba Ovonramwen -- the British Museum itself notes on its record that 'in the years before the British expedition, royal influence in Benin was increasingly under threat.'"
bm:E_Af1898-0115-27,3,gift,1898,Secretario de Estado de Asuntos Exteriores del Reino Unido (donante),"Londres, Reino Unido","Donada al Museo Britanico por el Secretario de Estado de Asuntos Exteriores, un anio despues de la expedicion.",https://www.britishmuseum.org/collection/object/E_Af1898-0115-27,museum_record,high,Claude (fuente: britishmuseum.org),2026-08-16,"Donada al Museo Britanico por el Secretario de Estado de Asuntos Exteriores, un anio despues de la expedicion.","Donated to the British Museum by the Secretary of State for Foreign Affairs, a year after the expedition."
bm:A_1880-0709-40,1,creation,siglo III,,"Amaravati, India",Bloque de piedra caliza ('marmol de Palnad') tallado con una estupa flanqueada por adoradores; el Buda sentado en la puerta en gesto de abhaya mudra.,https://www.britishmuseum.org/collection/object/A_1880-0709-40,museum_record,high,Claude (fuente: britishmuseum.org),2026-08-16,Bloque de piedra caliza ('marmol de Palnad') tallado con una estupa flanqueada por adoradores; el Buda sentado en la puerta en gesto de abhaya mudra.,Limestone block ('Palnad marble') carved with a stupa flanked by worshippers; the Buddha seated at the gateway in the abhaya mudra gesture.
bm:A_1880-0709-40,2,excavation,sin fecha exacta documentada,Sir Walter Elliot,"Amaravati, India","Recolectada por Sir Walter Elliot, funcionario de la administracion colonial britanica en la Presidencia de Madras, durante su carrera en India.",https://www.britishmuseum.org/collection/object/A_1880-0709-40,museum_record,medium,Claude (fuente: britishmuseum.org),2026-08-16,"Recolectada por Sir Walter Elliot, funcionario de la administracion colonial britanica en la Presidencia de Madras, durante su carrera en India.","Collected by Sir Walter Elliot, an official of the British colonial administration in the Madras Presidency, during his career in India."
bm:A_1880-0709-40,3,transfer,antes de 1880,India Museum (Compania de las Indias Orientales / Corona britanica),"Londres, Reino Unido","Integrada a la coleccion del India Museum, formado a partir de las colecciones de la Compania Britanica de las Indias Orientales y, tras 1858, de la Corona.",https://www.britishmuseum.org/collection/object/A_1880-0709-40,museum_record,medium,Claude (fuente: britishmuseum.org),2026-08-16,"Integrada a la coleccion del India Museum, formado a partir de las colecciones de la Compania Britanica de las Indias Orientales y, tras 1858, de la Corona.","Entered the collection of the India Museum, formed from the collections of the British East India Company and, after 1858, the Crown."
bm:A_1880-0709-40,4,transfer,1880,India Museum,"Londres, Reino Unido","Transferida al Museo Britanico en 1880, cuando el India Museum cerro y su coleccion se reparti entre el Museo Britanico y el entonces South Kensington Museum (hoy V&A).",https://www.britishmuseum.org/collection/object/A_1880-0709-40,museum_record,high,Claude (fuente: britishmuseum.org),2026-08-16,"Transferida al Museo Britanico en 1880, cuando el India Museum cerro y su coleccion se reparti entre el Museo Britanico y el entonces South Kensington Museum (hoy V&A).","Transferred to the British Museum in 1880, when the India Museum closed and its collection was split between the British Museum and the then South Kensington Museum (today the V&A)."
bm:A_As1924-0714-1,1,creation,siglos XIII-XIV,,"Angkor, Camboya","Figura de Buda sentado en meditacion sobre los anillos de un naga, estilo jemer.",https://www.britishmuseum.org/collection/object/A_As1924-0714-1,museum_record,high,Claude (fuente: britishmuseum.org),2026-08-16,"Figura de Buda sentado en meditacion sobre los anillos de un naga, estilo jemer.","Figure of the Buddha seated in meditation on the coils of a naga, Khmer style."
bm:A_As1924-0714-1,2,sale,1924,Henri Sambuc (vendedor),"Camboya bajo Indochina Francesa / Londres, Reino Unido","Comprada a Henri Sambuc, precio no registrado. Camboya formaba parte de la Indochina Francesa en ese momento; la pieza no ingreso a una coleccion francesa sino que se vendio en el mercado internacional de antiguedades al Museo Britanico. El registro no documenta como ni cuando salio de Camboya.",https://www.britishmuseum.org/collection/object/A_As1924-0714-1,museum_record,medium,Claude (fuente: britishmuseum.org),2026-08-16,"Comprada a Henri Sambuc, precio no registrado. Camboya formaba parte de la Indochina Francesa en ese momento; la pieza no ingreso a una coleccion francesa sino que se vendio en el mercado internacional de antiguedades al Museo Britanico. El registro no documenta como ni cuando salio de Camboya.","Purchased from Henri Sambuc, price unrecorded. Cambodia was part of French Indochina at the time; the piece did not enter a French collection but was sold on the international antiquities market to the British Museum. The record does not document how or when it left Cambodia."
bm:E_Am1855-1211-49,1,creation,100 BCE-700 CE aprox. (atribucion incierta),,Costa norte de Peru,"Vasija con cabeza de figura masculina con orejeras grandes y adorno con cabeza de felino gruniendo; catalogada en estilo Moche, aunque el propio registro del museo marca la autenticidad como incierta.",https://www.britishmuseum.org/collection/object/E_Am1855-1211-49,museum_record,low,Claude (fuente: britishmuseum.org),2026-08-16,"Vasija con cabeza de figura masculina con orejeras grandes y adorno con cabeza de felino gruniendo; catalogada en estilo Moche, aunque el propio registro del museo marca la autenticidad como incierta.","Vessel with the head of a male figure with large earspools and a snarling feline-head ornament; catalogued in Moche style, though the museum's own record marks its authenticity as uncertain."
bm:E_Am1855-1211-49,2,excavation,antes de 1855,William Bollaert,"Trujillo, Peru (tumba)","Recolectada por William Bollaert, anticuario y geologo britanico que viajo por Sudamerica. Peru ya era independiente en este momento (desde 1821), por lo que no se trata de una extraccion bajo administracion colonial sino de recoleccion privada por un viajero extranjero.",https://www.britishmuseum.org/collection/object/E_Am1855-1211-49,museum_record,medium,Claude (fuente: britishmuseum.org),2026-08-16,"Recolectada por William Bollaert, anticuario y geologo britanico que viajo por Sudamerica. Peru ya era independiente en este momento (desde 1821), por lo que no se trata de una extraccion bajo administracion colonial sino de recoleccion privada por un viajero extranjero.","Collected by William Bollaert, a British antiquarian and geologist who traveled through South America. Peru was already independent at this time (since 1821), so this is not an extraction under colonial administration but private collecting by a foreign traveler."
bm:E_Am1855-1211-49,3,sale,1855,William Bollaert (vendedor),"Londres, Reino Unido",Vendida al Museo Britanico por el propio Bollaert.,https://www.britishmuseum.org/collection/object/E_Am1855-1211-49,museum_record,high,Claude (fuente: britishmuseum.org),2026-08-16,Vendida al Museo Britanico por el propio Bollaert.,Sold to the British Museum by Bollaert himself.
bm:E_2018-Q-101,1,creation,siglo XIX (antes de 1895),,Nueva Zelanda,Hoja de azuela de piedra tallada y pulida.,https://www.britishmuseum.org/collection/object/E_2018-Q-101,museum_record,medium,Claude (fuente: britishmuseum.org),2026-08-16,Hoja de azuela de piedra tallada y pulida.,Carved and polished stone adze blade.
bm:E_2018-Q-101,2,excavation,antes de 1895,Frederick Huth Meinertzhagen,Nueva Zelanda (colonia britanica en ese momento),"Recolectada por Frederick Huth Meinertzhagen, miembro de una familia de coleccionistas y funcionarios vinculados al Imperio Britanico, en Nueva Zelanda -- entonces colonia britanica (obtuvo estatus de Dominio recien en 1907).",https://www.britishmuseum.org/collection/object/E_2018-Q-101,museum_record,low,Claude (fuente: britishmuseum.org),2026-08-16,"Recolectada por Frederick Huth Meinertzhagen, miembro de una familia de coleccionistas y funcionarios vinculados al Imperio Britanico, en Nueva Zelanda -- entonces colonia britanica (obtuvo estatus de Dominio recien en 1907).","Collected by Frederick Huth Meinertzhagen, a member of a family of collectors and officials linked to the British Empire, in New Zealand -- then a British colony (it gained Dominion status only in 1907)."
bm:E_2018-Q-101,3,sale,1895,"Gertrude Ellen Meinertzhagen (vendedora, probablemente)","Londres, Reino Unido","Comprada, probablemente, a Gertrude Ellen Meinertzhagen.",https://www.britishmuseum.org/collection/object/E_2018-Q-101,museum_record,medium,Claude (fuente: britishmuseum.org),2026-08-16,"Comprada, probablemente, a Gertrude Ellen Meinertzhagen.","Purchased, probably, from Gertrude Ellen Meinertzhagen."
